price,year,manufacturer,model,condition,odometer,transmission,lat,long
18999,2009.0,jeep,wrangler unlimited rubicon,,98994.0,automatic,48.755,-122.466
18999,2010.0,ford,f-150,,84911.0,automatic,48.755,-122.466
21999,2015.0,bmw,5 series 528i xdrive,good,46487.0,automatic,48.7548,-122.47
21999,2014.0,bmw,5 series 528i xdrive,good,45189.0,automatic,48.7548,-122.47
14999,2009.0,bmw,x6 xdrive35i,good,82681.0,automatic,48.7548,-122.47
15999,2011.0,bmw,x5 xdrive35i sport activity,good,71004.0,automatic,48.7548,-122.47
22999,2011.0,mercedes-benz,c-class c 63 amg,good,79038.0,automatic,48.7548,-122.47
8999,2008.0,bmw,3 series 328xi,good,101484.0,automatic,48.7548,-122.47
19900,2016.0,mazda,cx-9,,46001.0,automatic,47.4709,-122.333
16500,2016.0,chrysler,200,,20682.0,automatic,48.7567,-122.451
13500,2013.0,cadillac,ats 2.0t,,43290.0,automatic,48.755,-122.466
21500,2014.0,ford,f-150,,85816.0,automatic,48.755,-122.466
4500,2007.0,ford,fusion,good,125000.0,automatic,48.749,-122.489
24000,2017.0,dodge,durango,,33279.0,automatic,48.7567,-122.451
34500,2016.0,bmw,x6 xdrive35i sport 3.0l tur,,42609.0,automatic,48.755,-122.466
24500,2012.0,ford,f-150,,77535.0,automatic,48.755,-122.466
4000,2010.0,dodge,nitro 4x4,good,180000.0,automatic,48.53100000000001,-121.664
18999,2013.0,audi,a6 3.0t quattro premium pl,,69152.0,automatic,48.755,-122.466
19500,2014.0,ford,f-150,,106012.0,automatic,48.755,-122.466
0,2018.0,hyundai,kona,,11246.0,automatic,48.7567,-122.451
7888,2007.0,honda,civic ex,good,76591.0,automatic,48.7557,-122.448
46500,2016.0,cadillac,escalade esv platinum,,58157.0,automatic,48.755,-122.466
15500,2010.0,ford,explorer sport trac,,117491.0,automatic,48.755,-122.466
0,2005.0,nissan,sentra,,,automatic,48.7974,-122.445
15999,2013.0,jeep,grand cherokee laredo,good,70445.0,automatic,48.7535,-122.469
19999,2010.0,lexus,gx 460 base,good,103315.0,automatic,48.7535,-122.469
12999,2007.0,,HUMMER H3 Base,good,70227.0,automatic,48.7535,-122.469
26500,2011.0,mercedes-benz,c-class c 63 amg,,46710.0,automatic,48.755,-122.466
0,2005.0,nissan,sentra,,,automatic,48.7974,-122.445
16999,2013.0,bmw,x5 xdrive35i sport activity,,80130.0,automatic,48.755,-122.466
22999,2014.0,ram,1500,,87358.0,automatic,48.755,-122.466
15500,2010.0,ford,explorer sport trac,,117491.0,automatic,48.755,-122.466
13500,2013.0,cadillac,ats 2.0t,,43290.0,automatic,48.755,-122.466
25000,2017.0,nissan,titan,,15475.0,automatic,48.755,-122.466
13500,2013.0,ford,edge,,85467.0,automatic,48.755,-122.466
13999,2013.0,nissan,pathfinder,,98261.0,automatic,48.755,-122.466
22999,2014.0,ram,1500,,87358.0,automatic,48.755,-122.466
14000,2015.0,,kKia Optima,like new,,automatic,48.6952,-122.412
15876,2015.0,nissan,altima 3.5 sl,good,31860.0,other,48.7557,-122.448
6998,2012.0,fiat,500 lounge lounge,good,76230.0,other,48.7557,-122.448
12844,2015.0,honda,fit lx,good,19956.0,manual,48.7557,-122.448
14487,2018.0,kia,soul base,good,12347.0,automatic,48.7557,-122.448
10857,2017.0,kia,rio lx lx,good,9877.0,manual,48.7557,-122.448
13999,2011.0,mercedes-benz,e-class e 350,good,71829.0,automatic,48.7548,-122.47
18999,2012.0,bmw,x5 xdrive35i premium,good,32275.0,automatic,48.7548,-122.47
9999,2012.0,volkswagen,passat tdi se,good,76554.0,other,48.7548,-122.47
12999,2007.0,mercedes-benz,gl-class gl 450,good,78329.0,automatic,48.7548,-122.47
10999,2010.0,bmw,x3 xdrive30i,good,83168.0,automatic,48.7548,-122.47
1500,2002.0,ford,focus,,,manual,48.6952,-122.412
35991,2012.0,gmc,sierra 2500hd,,104183.0,automatic,47.4709,-122.333
13500,2004.0,pontiac,gto,excellent,56000.0,manual,48.9361,-122.783
800,2006.0,dodge,grand caravan,fair,159622.0,automatic,48.749,-122.489
19999,2016.0,nissan,rogue sl awd gas suv auto,,50133.0,automatic,47.8412,-122.297
16500,2018.0,jeep,compass,,10624.0,automatic,48.7567,-122.451
25999,2011.0,mercedes-benz,e-class e 63 amg,,69485.0,automatic,48.755,-122.466
11999,2009.0,ford,flex,,44003.0,automatic,48.755,-122.466
43999,2016.0,ford,f450 deisel powerstroke xl,,46942.0,automatic,47.8396,-122.302
27999,2015.0,ram,1500 sport 4x4 gas,,86395.0,automatic,47.8396,-122.302
13500,2011.0,toyota,venza,,73745.0,automatic,48.755,-122.466
7999,2004.0,ram,3500,good,641.0,manual,48.8625,-122.595
22000,2015.0,jeep,grand cherokee,,76135.0,automatic,48.7567,-122.451
13000,2011.0,gmc,sierra 1500,like new,,automatic,48.7566,-122.473
20500,2015.0,bmw,3-series,,52557.0,automatic,48.755,-122.466
25999,2017.0,ford,flex,,38176.0,automatic,48.755,-122.466
42999,2018.0,toyota,lifted tundra sr5 4x4 gas,,137.0,automatic,47.8396,-122.302
15999,2013.0,ford,edge sport awd gas suv auto,,61104.0,automatic,47.1998,-122.299
28000,2016.0,,Maserati Ghibli S Q4 -- 6M FACT,,43999.0,automatic,48.755,-122.466
19500,2014.0,ford,f-150,,106012.0,automatic,48.755,-122.466
16999,2011.0,ford,f150 fx4 4x4 1/2 ton gas,,119611.0,automatic,47.8412,-122.297
59500,1965.0,,1965 Mustang fastback,excellent,0.0,manual,48.749,-122.489
26000,2014.0,ram,1500,,34290.0,automatic,48.7567,-122.451
6998,2012.0,fiat,500 lounge lounge,good,76230.0,other,48.7557,-122.448
12844,2015.0,honda,fit lx,good,19956.0,manual,48.7557,-122.448
14487,2018.0,kia,soul base,good,12347.0,automatic,48.7557,-122.448
6500,2009.0,acura,rdx sh-awd w/tech,,178637.0,automatic,48.755,-122.466
11749,2011.0,ford,ranger sport rwd 1/4 ton,,86882.0,manual,47.8412,-122.297
25999,2017.0,ford,flex,,38176.0,automatic,48.755,-122.466
11999,2013.0,bmw,3-series 328i xdrive,,75781.0,automatic,48.755,-122.466
13500,2011.0,toyota,venza,,73745.0,automatic,48.755,-122.466
25999,2011.0,mercedes-benz,e-class e 63 amg,,69485.0,automatic,48.755,-122.466
6995,2006.0,subaru,legacy outback wagon,good,150845.0,automatic,48.7887,-122.422
6000,1994.0,chevrolet,corvette,good,54263.0,automatic,48.7817,-122.432
25499,2017.0,ram,1500 slt 4x4 1/2 ton,,26309.0,automatic,47.8412,-122.297
11995,2013.0,ford,flex sel awd,excellent,92500.0,automatic,48.7817,-122.432
5999,1994.0,chevrolet,corvette,good,54263.0,automatic,48.7817,-122.432
6995,2003.0,ford,f650 cab and chassis,good,395311.0,manual,48.7817,-122.432
44999,2019.0,ram,1500 longhorn 4x4 gas,,13538.0,automatic,47.8396,-122.302
12999,2018.0,ford,focus se fwd gas sedan auto,,23336.0,automatic,47.8412,-122.297
12995,2013.0,ford,f-150 xlt,good,123995.0,automatic,48.7535,-122.469
9995,2015.0,jeep,patriot sport,good,46229.0,other,48.7535,-122.469
19499,2015.0,ram,1500 big horn 4x4 gas,,108567.0,automatic,47.8865,-122.26
14988,2011.0,chevrolet,avalanche,,149147.0,automatic,47.8497,-122.011
19971,1999.0,ram,,,107409.0,,47.8497,-122.011
34988,2018.0,jeep,wrangler,,8044.0,automatic,47.8497,-122.011
22999,2013.0,ram,1500 sport 4x4 1/2 ton,,96087.0,automatic,47.8412,-122.297
16988,2004.0,ford,excursion,,165475.0,automatic,47.8497,-122.011
2900,2000.0,volvo,v70 r,good,237425.0,automatic,48.775,-122.343
9999,2016.0,dodge,journey se fwd gas suv,,87612.0,automatic,47.8396,-122.302
22900,2018.0,gmc,2500 savana cargo,like new,9305.0,automatic,47.3809,-122.235
35499,2019.0,dodge,durango r/t awd gas suv,,17290.0,automatic,47.8865,-122.26
20500,2015.0,subaru,outback 2.5i limited awd,excellent,76000.0,automatic,48.7638,-122.472
40999,2019.0,ram,1500 big horn 4x4 gas,,12199.0,automatic,47.2056,-122.291
63000,2017.0,ford,transit cargo van,like new,,automatic,48.749,-122.489
44249,2019.0,jeep,lifted wrangler unlimited,,10905.0,automatic,47.8396,-122.302
21499,2018.0,subaru,forester awd gas suv auto,,30923.0,automatic,47.8412,-122.297
599,2004.0,nissan,frontier xe crew cab,salvage,319000.0,automatic,48.8429,-122.256
18999,2015.0,jeep,grand cherokee laredo 4x4,,78731.0,automatic,47.8412,-122.297
6500,1969.0,ford,f-250,excellent,,automatic,48.7974,-122.445
31249,2019.0,dodge,durango gt plus awd gas,,20069.0,automatic,47.8865,-122.26
39500,1966.0,chevrolet,impala,,999999.0,manual,48.4039,-122.369
16749,2019.0,nissan,sentra sr fwd gas sedan,,10673.0,automatic,47.8396,-122.302
11999,2012.0,lincoln,mkx,,103893.0,automatic,48.755,-122.466
13749,2017.0,chevrolet,sonic lt fwd gas auto,,24601.0,automatic,47.8865,-122.26
21999,2014.0,ram,1500 outdoorsman 4x4,,92469.0,automatic,47.8865,-122.26
18528,2017.0,mazda,cx-3 touring touring,good,19048.0,automatic,48.7557,-122.448
19441,2017.0,nissan,juke sl,good,22492.0,other,48.7557,-122.448
11967,2012.0,honda,fit sport sport,good,19514.0,manual,48.7557,-122.448
11999,2009.0,bmw,x5 xdrive48i,good,80675.0,automatic,48.7548,-122.47
15999,2011.0,bmw,7 series 750i,good,89741.0,automatic,48.7548,-122.47
34999,2014.0,mercedes-benz,s-class s 550,good,75771.0,automatic,48.7548,-122.47
6999,2005.0,bmw,x3 2.5i,good,83611.0,automatic,48.7548,-122.47
14999,2012.0,bmw,3 series 328i,good,41047.0,automatic,48.7548,-122.47
14999,2013.0,bmw,3 series 328i xdrive,good,52450.0,automatic,48.7548,-122.47
2500,2001.0,nissan,sentra,good,134000.0,automatic,48.9372,-122.459
49999,2015.0,ford,f450 diesel powerstroke 4x4,,78209.0,automatic,47.8396,-122.302
28900,2018.0,audi,q5,,22195.0,automatic,47.4709,-122.333
18999,2018.0,mitsubishi,outlander se awd gas,,35851.0,automatic,47.8396,-122.302
3800,2006.0,audi,a3 2.0t,,,automatic,48.6952,-122.412
6500,1994.0,ford,e350,,,automatic,48.6952,-122.412
16999,2011.0,chevrolet,silverado 1500 ltz 4x4,,157013.0,automatic,47.8412,-122.297
1500,1996.0,nissan,maxima,,200000.0,automatic,48.7738,-122.437
6500,2006.0,toyota,prius,good,101000.0,automatic,48.9636,-122.732
5000,1998.0,gmc,jimmy,excellent,68000.0,automatic,48.8625,-122.595
2900,2007.0,kia,rondo,,166000.0,automatic,48.7406,-122.454
6950,2012.0,toyota,camry,,,other,48.749,-122.489
22749,2018.0,dodge,charger gt awd gas sedan,,17925.0,automatic,47.8865,-122.26
18500,2018.0,jeep,renegade,,9879.0,automatic,48.7567,-122.451
16999,2018.0,subaru,impreza premium awd gas,,32577.0,automatic,47.8396,-122.302
9500,2005.0,nissan,frontier,,144762.0,automatic,48.7567,-122.451
28499,2017.0,ram,1500 tradesman 4x4,,52350.0,automatic,47.8396,-122.302
57000,2019.0,gmc,sierra 2500hd slt,like new,2680.0,automatic,48.7974,-122.445
34000,2016.0,jeep,wrangler,,41365.0,manual,48.7567,-122.451
19999,2014.0,jeep,grand cherokee limited 4x4,,72230.0,automatic,47.8412,-122.297
14999,2012.0,ram,1500 tradesman rwd gas,,49347.0,automatic,47.8412,-122.297
7000,2008.0,volkswagen,touareg,good,130000.0,automatic,48.9345,-122.759
44999,2019.0,ram,1500 longhorn 4x4 gas,,13538.0,automatic,47.8396,-122.302
11800,2014.0,chrysler,town and country,,82003.0,automatic,48.7567,-122.451
11967,2012.0,honda,fit sport sport,good,19514.0,manual,48.7557,-122.448
18528,2017.0,mazda,cx-3 touring touring,good,19048.0,automatic,48.7557,-122.448
5888,2013.0,hyundai,elantra gls,good,126000.0,automatic,48.7557,-122.448
12999,2018.0,ford,focus se fwd gas sedan auto,,23336.0,automatic,47.8412,-122.297
1000,1981.0,volkswagen,jetta,good,,manual,48.6952,-122.412
22999,2011.0,ram,1500 laramie,,75437.0,automatic,47.8412,-122.297
33999,2018.0,dodge,durango r/t awd gas suv,,21348.0,automatic,47.8396,-122.302
1800,1987.0,mazda,b2600,good,140.0,manual,48.8625,-122.595
15999,2018.0,toyota,corolla xse fwd gas sedan,,32154.0,automatic,47.8865,-122.26
24999,2016.0,infiniti,qx60 base,good,42356.0,other,48.7535,-122.469
12995,2015.0,nissan,rogue s,good,61692.0,other,48.7535,-122.469
17999,2016.0,jeep,cherokee latitude 4x4 gas,,47459.0,automatic,47.8865,-122.26
14999,2008.0,ford,f150 supercrew cab,good,155000.0,automatic,48.8001,-121.954
33000,2014.0,gmc,sierra 1500,excellent,50000.0,automatic,48.749,-122.489
40999,2019.0,ram,1500 big horn,,12199.0,automatic,47.8865,-122.26
21499,2018.0,subaru,forester awd gas suv auto,,30923.0,automatic,47.8412,-122.297
27749,2014.0,ford,lifted f150 fx2 rwd 1/2 ton,,37687.0,automatic,47.8412,-122.297
4000,1995.0,toyota,4runner,fair,173000.0,manual,48.7974,-122.445
33499,2017.0,ford,explorer sport 4x4 gas suv,,19904.0,automatic,47.8412,-122.297
28999,2016.0,ford,explorer sport 4x4 gas suv,,55042.0,automatic,47.8396,-122.302
13749,2017.0,chevrolet,malibu ls fwd gas auto,,64246.0,automatic,47.8412,-122.297
21000,2018.0,hyundai,kona,,20673.0,automatic,48.7567,-122.451
34500,2017.0,honda,pilot,,29773.0,automatic,48.7567,-122.451
37499,2015.0,gmc,sierra 3500 hd slt 4x4 1 ton,,61677.0,automatic,47.8396,-122.302
5999,2009.0,honda,civic lx fwd gas sedan,,152590.0,automatic,47.8412,-122.297
14999,2018.0,chevrolet,malibu lt fwd gas auto,,38508.0,automatic,47.8412,-122.297
23950,2014.0,chevrolet,silverado,excellent,89003.0,automatic,48.4955,-122.607
38950,2015.0,chevrolet,tahoe,excellent,52872.0,automatic,48.4955,-122.607
19488,2012.0,gmc,sierra 1500,excellent,103788.0,automatic,48.4955,-122.607
6950,2011.0,buick,lacrosse,excellent,124791.0,automatic,48.4955,-122.607
39999,2014.0,ford,lifted f350 power stroke,,63415.0,automatic,47.8412,-122.297
13991,2015.0,gmc,terrain,,67474.0,automatic,47.4709,-122.333
46950,2015.0,ford,f350,excellent,39500.0,automatic,48.4955,-122.607
26999,2015.0,ford,f150 xlt 4x4 1/2 ton gas,,37358.0,automatic,47.8396,-122.302
11500,2010.0,ford,explorer,,126231.0,automatic,48.755,-122.466
5999,2008.0,honda,civic lx fwd gas sedan,,168622.0,automatic,47.8412,-122.297
5888,2013.0,hyundai,elantra gls,good,126000.0,automatic,48.7557,-122.448
15876,2015.0,nissan,altima 3.5 sl,good,31860.0,other,48.7557,-122.448
6998,2012.0,fiat,500 lounge lounge,good,76230.0,other,48.7557,-122.448
12844,2015.0,honda,fit lx,good,19956.0,manual,48.7557,-122.448
14487,2018.0,kia,soul base,good,12347.0,automatic,48.7557,-122.448
400,2001.0,audi,a4 avant,fair,131900.0,manual,48.6952,-122.412
13999,2014.0,volkswagen,jetta wagon,good,44793.0,other,48.7548,-122.47
10999,2008.0,bmw,3 series 335i,good,92297.0,automatic,48.7548,-122.47
19999,2013.0,bmw,7 series 750i xdrive,good,64973.0,automatic,48.7548,-122.47
16999,2012.0,bmw,3 series 328i,good,38023.0,automatic,48.7548,-122.47
10999,2007.0,bmw,3 series 335i,good,73819.0,automatic,48.7548,-122.47
16999,2013.0,bmw,x3 xdrive28i,good,57308.0,automatic,48.7548,-122.47
19999,2016.0,nissan,rogue sl awd gas suv auto,,50133.0,automatic,47.8412,-122.297
14995,2013.0,toyota,venza xle,,68500.0,automatic,48.9636,-122.732
19900,2008.0,dodge,sprinter 2500,excellent,80000.0,automatic,48.9636,-122.732
2500,2002.0,volkswagen,golf,fair,141600.0,manual,48.69,-122.419
10900,2006.0,toyota,tacoma 4x4,,199862.0,automatic,48.9372,-122.459
8500,2012.0,ford,fusion,,87774.0,automatic,48.7567,-122.451
24000,2019.0,hyundai,santa fe xl,,31301.0,automatic,48.7567,-122.451
19000,2017.0,hyundai,santa fe,,29911.0,automatic,48.7567,-122.451
19000,2014.0,kia,sorento,,27905.0,automatic,48.7567,-122.451
13000,2014.0,kia,sportage,,51581.0,automatic,48.7567,-122.451
26000,2013.0,ford,f-250,,43059.0,automatic,48.7567,-122.451
21000,2008.0,ford,f-250,,52970.0,automatic,48.7567,-122.451
14500,2016.0,nissan,quest,,35811.0,,48.7567,-122.451
16500,2015.0,gmc,terrain,,43569.0,automatic,48.7567,-122.451
36000,2018.0,jeep,wrangler,,13102.0,manual,48.7567,-122.451
13000,2014.0,cadillac,cts,,101952.0,automatic,48.7569,-122.452
16500,2015.0,nissan,frontier,,62770.0,automatic,48.7567,-122.451
23000,2016.0,jeep,grand cherokee,,40209.0,automatic,48.7569,-122.452
22000,2019.0,hyundai,kona,,859.0,automatic,48.7567,-122.451
37000,2019.0,ford,f-150,,19232.0,automatic,48.7569,-122.452
14500,2018.0,hyundai,sonata,,34931.0,automatic,48.7567,-122.451
15500,2015.0,jeep,cherokee,,43846.0,automatic,48.7569,-122.452
11500,2013.0,hyundai,veloster,,44832.0,automatic,48.7567,-122.451
24500,2015.0,ram,1500,,60456.0,automatic,48.7569,-122.452
13500,2016.0,hyundai,veloster,,17038.0,,48.7567,-122.451
9000,2015.0,dodge,grand caravan,,116749.0,automatic,48.7569,-122.452
14000,2016.0,hyundai,sonata,,32173.0,automatic,48.7567,-122.451
21500,2016.0,dodge,durango,,88614.0,automatic,48.7569,-122.452
16500,2016.0,chrysler,200,,20682.0,automatic,48.7569,-122.452
18500,2017.0,hyundai,tucson,,11676.0,automatic,48.7569,-122.452
14500,2018.0,dodge,grand caravan,,50810.0,automatic,48.7569,-122.452
13000,2014.0,kia,sportage,,51581.0,automatic,48.7569,-122.452
31000,2017.0,jeep,grand cherokee,,18362.0,automatic,48.7569,-122.452
7000,2014.0,hyundai,elantra,,110772.0,manual,48.7569,-122.452
14500,2018.0,dodge,grand caravan,,45193.0,automatic,48.7569,-122.452
22000,2018.0,jeep,cherokee,,12071.0,automatic,48.7569,-122.452
19000,2017.0,hyundai,santa fe,,29911.0,automatic,48.7569,-122.452
11500,2013.0,hyundai,veloster,,44832.0,automatic,48.7569,-122.452
18000,2016.0,jeep,grand cherokee,,86637.0,automatic,48.7569,-122.452
16500,2015.0,gmc,terrain,,43569.0,automatic,48.7569,-122.452
17000,2015.0,chrysler,300,,68955.0,automatic,48.7569,-122.452
14500,2018.0,dodge,grand caravan,,50271.0,automatic,48.7569,-122.452
18000,2017.0,hyundai,tucson,,17298.0,automatic,48.7569,-122.452
38000,2019.0,chevrolet,tahoe,,37100.0,automatic,48.7569,-122.452
3500,1994.0,honda,civic,,,manual,48.778,-122.638
13000,2019.0,toyota,corolla,,38299.0,,48.7569,-122.452
36500,2017.0,ram,2500,,42138.0,automatic,48.7569,-122.452
26500,2017.0,dodge,durango,,44360.0,automatic,48.7569,-122.452
12000,2015.0,chrysler,200,,64734.0,automatic,48.7569,-122.452
24000,2017.0,dodge,durango,,33279.0,automatic,48.7569,-122.452
22000,2019.0,hyundai,kona,,859.0,automatic,48.7569,-122.452
16500,2018.0,jeep,compass,,10624.0,automatic,48.7569,-122.452
13500,2016.0,hyundai,veloster,,17038.0,,48.7569,-122.452
14000,2016.0,hyundai,sonata,,32173.0,automatic,48.7569,-122.452
22000,2017.0,hyundai,tucson,,27358.0,automatic,48.7569,-122.452
26000,2014.0,ram,1500,,34290.0,automatic,48.7569,-122.452
14500,2018.0,hyundai,sonata,,34931.0,automatic,48.7569,-122.452
36000,2018.0,jeep,wrangler,,13102.0,manual,48.7569,-122.452
11800,2014.0,chrysler,town and country,,82003.0,automatic,48.7569,-122.452
8500,2012.0,ford,fusion,,87774.0,automatic,48.7569,-122.452
22000,2015.0,jeep,grand cherokee,,76135.0,automatic,48.7569,-122.452
13500,2016.0,chrysler,200,,30494.0,automatic,48.7569,-122.452
43500,2018.0,ram,3500,,28419.0,automatic,48.7569,-122.452
26000,2013.0,ford,f-250,,43059.0,automatic,48.7569,-122.452
8000,2013.0,hyundai,accent,,72449.0,automatic,48.7569,-122.452
18500,2018.0,jeep,renegade,,9879.0,automatic,48.7569,-122.452
26000,2011.0,dodge,challenger,,32578.0,manual,48.7569,-122.452
34000,2016.0,jeep,wrangler,,41365.0,manual,48.7569,-122.452
13500,2016.0,chrysler,200,,30494.0,automatic,48.7567,-122.451
12000,2015.0,chrysler,200,,64734.0,automatic,48.7567,-122.451
24000,2013.0,dodge,durango,,47937.0,automatic,48.7567,-122.451
19441,2017.0,nissan,juke sl,good,22492.0,other,48.7557,-122.448
15876,2015.0,nissan,altima 3.5 sl,good,31860.0,other,48.7557,-122.448
6998,2012.0,fiat,500 lounge lounge,good,76230.0,other,48.7557,-122.448
10975,2005.0,gmc,yukon,excellent,125000.0,automatic,48.7558,-122.454
10999,2007.0,infiniti,g35 sport,good,67709.0,automatic,48.7535,-122.469
23999,2014.0,ford,explorer sport,good,65488.0,automatic,48.7535,-122.469
16999,2009.0,ram,pickup 1500 sport,good,107635.0,automatic,48.7535,-122.469
2600,2001.0,subaru,legacy outback,good,186000.0,automatic,48.6952,-122.412
13500,1992.0,toyota,land cruiser,,210000.0,automatic,48.749,-122.489
9500,2013.0,mazda,3,like new,45000.0,manual,48.9634,-122.413
12500,1997.0,chevrolet,1500 silverado 4x4,excellent,3000.0,automatic,48.9374,-122.623
20500,2012.0,ford,f-150,,130022.0,automatic,48.755,-122.466
0,2007.0,subaru,b9 tribeca limited,excellent,119969.0,automatic,46.9763,-120.542
14850,2014.0,ford,fusion,,56332.0,automatic,48.755,-122.466
22000,2017.0,hyundai,tucson,,27358.0,automatic,48.7567,-122.451
28275,2018.0,jeep,wrangler unlimited,,23713.0,automatic,48.9372,-122.459
2295,2000.0,toyota,solara,excellent,140000.0,automatic,48.8452,-122.486
10500,1999.0,ford,f350 super duty,excellent,202613.0,automatic,48.1829,-122.112
12999,2014.0,dodge,charger,,51035.0,automatic,48.755,-122.466
6999,2009.0,honda,crv lx awd,good,149900.0,automatic,48.7564,-122.456
12999,2000.0,,Porsche Carrera 911 Cab,good,85000.0,automatic,48.7638,-122.429
39999,2014.0,ford,f-150,,31935.0,automatic,48.755,-122.466
23950,2014.0,chevrolet,silverado,excellent,89003.0,automatic,48.4955,-122.607
38950,2015.0,chevrolet,tahoe,excellent,52872.0,automatic,48.4955,-122.607
19488,2012.0,gmc,sierra 1500,excellent,103788.0,automatic,48.4955,-122.607
6950,2011.0,buick,lacrosse,excellent,124791.0,automatic,48.4955,-122.607
46950,2015.0,ford,f350,excellent,39500.0,automatic,48.4955,-122.607
28500,2018.0,nissan,titan,,9256.0,automatic,48.755,-122.466
2495,1998.0,dodge,grand caravan,excellent,145000.0,automatic,48.8541,-122.484
3400,2005.0,subaru,forester,good,238000.0,manual,48.8625,-122.595
2295,2000.0,toyota,solara,excellent,140000.0,automatic,48.8452,-122.486
14950,2011.0,chevrolet,silverado 1500 crew cab4x4,excellent,97000.0,automatic,48.7974,-122.445
39999,2014.0,rover,,,71000.0,automatic,48.755,-122.466
14999,2015.0,gmc,acadia,,62896.0,automatic,48.755,-122.466
10857,2017.0,kia,rio lx lx,good,9877.0,manual,48.7557,-122.448
18528,2017.0,mazda,cx-3 touring touring,good,19048.0,automatic,48.7557,-122.448
19441,2017.0,nissan,juke sl,good,22492.0,other,48.7557,-122.448
41850,2015.0,bmw,m3 executive,good,38029.0,other,48.7548,-122.47
12999,2012.0,bmw,3 series 328i,good,77799.0,manual,48.7548,-122.47
12999,2009.0,bmw,3 series 335i,good,60868.0,other,48.7548,-122.47
9999,2008.0,bmw,3 series 335i,good,93940.0,automatic,48.7548,-122.47
10999,2008.0,bmw,3 series 328i,good,77403.0,automatic,48.7548,-122.47
12999,2011.0,bmw,3 series 328i xdrive,good,82991.0,automatic,48.7548,-122.47
12991,2013.0,volkswagen,golf,,23690.0,manual,47.4709,-122.333
15900,2013.0,volkswagen,beetle convertible,excellent,21994.0,automatic,48.8625,-122.595
8800,2017.0,nissan,sentra,good,4140.0,automatic,48.9533,-122.128
685,1988.0,honda,accord,fair,185000.0,automatic,48.7758,-122.497
2500,1997.0,dodge,dakota,good,167873.0,automatic,48.94600000000001,-122.617
5000,1992.0,ford,f250 xlt,excellent,168000.0,automatic,48.8028,-121.258
26000,2011.0,dodge,challenger,,32578.0,manual,48.7567,-122.451
15500,2016.0,chrysler,300,,64063.0,automatic,48.7569,-122.452
10500,2017.0,chevrolet,cruze,excellent,2500.0,automatic,48.749,-122.489
1899,2001.0,mercury,cougar,good,,manual,48.8625,-122.595
25000,2016.0,chevrolet,silverado 1500,,60932.0,automatic,48.755,-122.466
18500,2017.0,hyundai,tucson,,11676.0,automatic,48.7567,-122.451
13500,2013.0,ford,edge,,85467.0,automatic,48.755,-122.466
19500,2010.0,ford,f-150,,80436.0,automatic,48.755,-122.466
8000,2013.0,hyundai,accent,,72449.0,automatic,48.7567,-122.451
12844,2015.0,honda,fit lx,good,19956.0,manual,48.7557,-122.448
14487,2018.0,kia,soul base,good,12347.0,automatic,48.7557,-122.448
10857,2017.0,kia,rio lx lx,good,9877.0,manual,48.7557,-122.448
2500,2007.0,ford,focus hatchback,good,170000.0,manual,48.8625,-122.595
1900,1996.0,ford,escort lx sport,excellent,,automatic,48.8625,-122.595
17995,2013.0,bmw,5-series 535i xdrive gran t,,72110.0,automatic,48.755,-122.466
31500,2016.0,toyota,tacoma,,60095.0,automatic,48.755,-122.466
27500,2013.0,,2013 isuzu npr ecomax,excellent,107157.0,automatic,47.3809,-122.235
14900,2011.0,bmw,x5,excellent,77954.0,automatic,47.3809,-122.235
36900,2015.0,bmw,m4,like new,52000.0,other,47.3809,-122.235
24995,2015.0,lexus,rx 350 base,good,51246.0,automatic,48.7535,-122.469
15887,2016.0,volkswagen,golf tsi,excellent,4633.0,automatic,48.754,-122.472
2923,2004.0,volkswagen,jetta gls 1.8 t,good,93000.0,manual,48.7541,-122.472
13487,2015.0,mini,cooper countryman,excellent,42010.0,automatic,48.7542,-122.472
22500,2018.0,toyota,sienna,,33746.0,automatic,48.755,-122.466
3995,2005.0,bmw,x3,good,139288.0,automatic,48.8267,-122.556
19483,2013.0,gmc,sierra 2500hd sle 4x4,good,131464.0,automatic,46.9763,-120.542
15800,2007.0,chevrolet,silverado,good,,automatic,48.9372,-122.459
22999,2018.0,nissan,maxima,,23877.0,automatic,48.755,-122.466
17000,2016.0,dodge,charger,,54711.0,automatic,48.7569,-122.452
29000,2015.0,jeep,grand cherokee,,35559.0,automatic,48.7569,-122.452
16500,2015.0,nissan,frontier,,62770.0,automatic,48.7569,-122.452
19000,2014.0,kia,sorento,,27905.0,automatic,48.7569,-122.452
37000,2018.0,toyota,tundra,,16463.0,automatic,48.7569,-122.452
24000,2019.0,hyundai,santa fe xl,,31301.0,automatic,48.7569,-122.452
26000,2008.0,ram,,,132922.0,automatic,48.7569,-122.452
42000,2016.0,ram,2500,,30352.0,automatic,48.7569,-122.452
30000,2017.0,honda,ridgeline,,23419.0,automatic,48.7569,-122.452
50000,2017.0,chevrolet,silverado,,33000.0,automatic,48.7569,-122.452
17000,2016.0,jeep,cherokee,,60331.0,automatic,48.7569,-122.452
36000,2018.0,dodge,challenger,,13119.0,automatic,48.7569,-122.452
17500,2019.0,hyundai,tucson,,27012.0,automatic,48.7569,-122.452
24000,2013.0,dodge,durango,,47937.0,automatic,48.7569,-122.452
21000,2008.0,ford,f-250,,52970.0,automatic,48.7569,-122.452
